timestamp,wind_speed_avg_ms,active_power_avg_kw
2021/1/10 15:10,4.540012395381928,-1.770686525
2021/1/10 15:20,5.551106250286102,-1.165164027
2021/1/10 15:30,5.385525023937225,-2.333529005
2021/1/10 15:40,5.138981271,-1.049394524
2021/1/10 15:50,5.370000052452087,-0.861602514
2021/1/10 16:00,5.203781235218048,-2.586408029
2021/1/10 16:10,5.361956286,-1.151826531
2021/1/10 16:20,5.5538249731063845,-1.309742526
2021/1/10 16:30,5.290200090408327,-2.335662996
2021/1/10 16:40,6.208874940872193,-1.025387013
2021/1/10 16:50,7.197434224580464,-1.352843696
2021/1/10 17:00,5.284312510490417,-1.999024499
2021/1/10 17:10,5.562749981880189,-1.030188521
2021/1/10 17:20,7.118831300735474,-1.566889526
2021/1/10 17:30,7.416093635559082,-2.955590016
2021/1/10 17:40,6.766950058937074,-1.050995027
2021/1/10 17:50,6.200437521934509,-1.341752521
2021/1/10 18:00,6.031612467765807,-1.953677
2021/1/10 18:10,6.1677562,-1.387100018
2021/1/10 18:20,5.002687621116638,-1.402038013
2021/1/10 18:30,6.868499970436096,-1.969682032
2021/1/10 18:40,6.883275008201599,-1.703999017
2021/1/10 18:50,7.239246129989622,310.12202042937287
2021/1/10 19:00,7.405441975593566,603.2989791870117
2021/1/10 19:10,6.318923234939575,568.0126525878907
2021/1/10 19:20,6.491238903999329,536.7176925659181
2021/1/10 19:30,6.108647179603577,469.2769363403322
2021/1/10 19:40,6.012827563285828,427.19767608642576
2021/1/10 19:50,6.728950285911561,616.7007751464844
2021/1/10 20:00,7.269713092,888.3781677246104
2021/1/10 20:10,8.353948569297792,1299.9710205078138
2021/1/10 20:20,8.361373758,1329.5277099609389
2021/1/10 20:30,7.759466075897217,1067.4331146240254
2021/1/10 20:40,7.828611302375795,1108.6202697753934
2021/1/10 20:50,7.565172386169434,881.9549743652344
2021/1/10 21:00,7.320388603210449,898.4817230224613
2021/1/10 21:10,8.005753303,1061.3486938476574
2021/1/10 21:20,7.721208763122556,1081.2622985839855
2021/1/10 21:30,7.041542768478395,795.0498413085941
2021/1/10 21:40,6.950939154624939,735.7881195
2021/1/10 21:50,6.414074588,636.3283996582034
2021/1/10 22:00,6.322134613990783,531.5317459106445
2021/1/10 22:10,6.426455760002137,607.8884125
2021/1/10 22:20,6.913610005378724,720.1892059326173
2021/1/10 22:30,6.187686419486999,610.4872482299807
2021/1/10 22:40,5.460611784458161,373.32309265136735
2021/1/10 22:50,5.651842653751372,367.6003875732422
2021/1/10 23:00,5.652770686149597,438.2636962890626
2021/1/10 23:10,5.646997797489165,427.0760605
2021/1/10 23:20,5.898668217658998,533.8280807495119
2021/1/10 23:30,7.494653344154358,943.6261169
2021/1/10 23:40,8.124028532128586,1154.430712
2021/1/10 23:50,8.040465164,1072.3976196289073
2021/1/11 00:00,7.669604921340943,1021.1768066406248
2021/1/11 00:10,7.195054626464843,837.1525512695313
2021/1/11 00:20,7.542489027976989,981.0209259033214
2021/1/11 00:30,7.773053812980651,1060.5958892822273
2021/1/11 00:40,7.843034410476683,1156.4136993408208
2021/1/11 00:50,8.235909700393679,1372.4984863281252
2021/1/11 01:00,9.051545953750606,1654.059075927736
2021/1/11 01:10,8.509483885765075,1454.0170867919942
2021/1/11 01:20,8.473528218269347,1231.6600616455094
2021/1/11 01:30,9.097822284698482,1539.4411499023463
2021/1/11 01:40,9.652376937866215,1783.794696044922
2021/1/11 01:50,9.305165529,1569.5078796386729
2021/1/11 02:00,8.435753655433654,1388.5157165527344
2021/1/11 02:10,8.681298351,1404.8770629882822
2021/1/11 02:20,8.308414841,1263.4426574707047
2021/1/11 02:30,9.171701002120972,1556.7676391601576
2021/1/11 02:40,9.259353161,1719.284643554689
2021/1/11 02:50,8.654642582,1555.1056945800783
2021/1/11 03:00,8.839302397,1551.2700805664078
2021/1/11 03:10,9.706653738,1832.219799804688
2021/1/11 03:20,9.458621668815614,1840.5338562011736
2021/1/11 03:30,8.478447270393374,1427.3489379882824
2021/1/11 03:40,8.346449399,1374.0318969726582
2021/1/11 03:50,8.578035211563112,1564.338488769532
2021/1/11 04:00,9.861205006,1915.0225769042984
2021/1/11 04:10,9.868592905998227,1994.1541442871112
2021/1/11 04:20,9.991012716,1917.302386
2021/1/11 04:30,10.540072822570812,2038.9490600585957
2021/1/11 04:40,10.379228782653811,2033.537481689456
2021/1/11 04:50,9.770638751983638,1855.553869628907
2021/1/11 05:00,9.192416787147518,1551.7791015625005
2021/1/11 05:10,9.109739398956297,1509.7745483398453
2021/1/11 05:20,9.281015635,1670.2331359863297
2021/1/11 05:30,9.118705105781562,1604.5909179687517
2021/1/11 05:40,10.550003814697265,1990.7811767578144
2021/1/11 05:50,10.622564697265632,2024.0811340332043
2021/1/11 06:00,10.502038240432745,2026.212597656253
2021/1/11 06:10,10.581949806213377,2012.3625793457045
2021/1/11 06:20,10.088985514640802,1939.5544433593773
2021/1/11 06:30,9.005380988121033,1683.8035827636736
2021/1/11 06:40,9.403472280502315,1763.8069152832054
2021/1/11 06:50,9.068604779243472,1611.8405456542987
2021/1/11 07:00,8.542562222480774,1274.5358856201187
2021/1/11 07:10,8.271902537345886,1256.0836181640643
2021/1/11 07:20,8.199787092208863,1227.9957458496117
2021/1/11 07:30,8.350421667098995,1300.3482360839855
2021/1/11 07:40,8.616872862765662,1316.4446475380355
2021/1/11 07:50,9.482622802,1746.5121688842787
2021/1/11 08:00,9.820311880111694,1945.149652099612
2021/1/11 08:10,10.77564940452575,2001.445452880863
2021/1/11 08:20,10.53884763717652,2010.4690673828147
2021/1/11 08:30,9.199359130859376,1672.6100463867194
2021/1/11 08:40,8.379546189308169,1424.5612609863297
2021/1/11 08:50,8.534134840965269,1243.1721191406268
2021/1/11 09:00,8.549708771705628,1238.3863250732427
2021/1/11 09:10,8.793063187599182,1363.369213867189
2021/1/11 09:20,9.389179325103758,1537.8821655273446
2021/1/11 09:30,9.710013532638552,1894.0195068359385
2021/1/11 09:40,10.307623461673131,1952.2995483398447
2021/1/11 09:50,10.965247011184696,2038.7943786621115
2021/1/11 10:00,10.499717950820934,1984.6167506167783
2021/1/11 10:10,10.896250009536748,2008.642266845706
2021/1/11 10:20,9.624496078491216,1712.325219726564
2021/1/11 10:30,9.183024048805237,1653.1115539550804
2021/1/11 10:40,9.032148099,1576.0911682128913
2021/1/11 10:50,9.448328673839564,1675.609542846681
2021/1/11 11:00,9.378190136,1690.662670898439
2021/1/11 11:10,8.686310172080994,1616.0923034667976
2021/1/11 11:20,10.93751459121704,2021.141906738284
2021/1/11 11:30,10.964151668548574,1993.4658752441417
2021/1/11 11:40,11.342603874206548,2032.262854003908
2021/1/11 11:50,10.894913482666016,2042.3856018066413
2021/1/11 12:00,9.994799375534054,1829.590548706056
2021/1/11 12:10,9.697799420356754,1904.1192871093783
2021/1/11 12:20,10.06903085708618,1791.6493652343772
2021/1/11 12:30,9.779139368,1934.781359220808
2021/1/11 12:40,10.448708343505851,1976.086572265628
2021/1/11 12:50,10.25777426,1917.9992004394533
2021/1/11 13:00,9.427975010871886,1708.9767486572289
2021/1/11 13:10,10.029140067100528,1942.2675048828144
2021/1/11 13:20,11.033319372879838,1964.2501342773453
2021/1/11 13:30,11.6148416,2050.975482177736
2021/1/11 13:40,12.369776725769038,2049.5216125488314
2021/1/11 13:50,13.475675532692373,2059.832153320314
2021/1/11 14:00,11.851513433456416,2061.238885176812
2021/1/11 14:10,12.57613783,2044.5351806640651
2021/1/11 14:20,12.28715672492981,2039.7270019531277
2021/1/11 14:30,12.516644954681402,2063.2985290527367
2021/1/11 14:40,13.254857063293466,2059.856158447268
2021/1/11 14:50,11.563070678710938,2051.9305053710955
2021/1/11 15:00,11.138175201416017,2055.566534
2021/1/11 15:10,10.999067878723142,1985.2292053222675
2021/1/11 15:20,10.63266268898458,1930.377154181986
2021/1/11 15:30,10.730969572067265,2015.535522460941
